"fornavn";"år";"Andel av fødte (prosent)"
"Dragan";"1980";0.021
"Dragan";"1981";0.014
"Dragan";"1982";0.018
"Dragan";"1983";0.026
"Dragan";"1984";0.024
"Dragan";"1985";.
"Dragan";"1986";.
"Dragan";"1987";0.010
"Dragan";"1988";0.010
"Dragan";"1989";.
"Dragan";"1990";.
"Dragan";"1991";.
"Dragan";"1992";.
"Dragan";"1993";.
"Dragan";"1994";.
"Dragan";"1995";.
"Dragan";"1996";.
"Dragan";"1997";.
"Dragan";"1998";.
"Dragan";"1999";.
"Dragan";"2000";.
"Dragan";"2001";.
"Dragan";"2002";.
"Dragan";"2003";.
"Dragan";"2004";.
"Dragan";"2005";.
"Dragan";"2006";.
"Dragan";"2007";.
"Dragan";"2008";.
"Dragan";"2009";.
"Dragan";"2010";.
"Dragan";"2011";.
"Dragan";"2012";.
"Dragan";"2013";.
"Dragan";"2014";.
"Dragan";"2015";.
"Dragan";"2016";.
"Dragan";"2017";.
"Dragan";"2018";.
"Dragan";"2019";.
"Dragan";"2020";.
"Eddie";"1880";0.000
"Eddie";"1881";0.000
"Eddie";"1882";0.000
"Eddie";"1883";0.000
"Eddie";"1884";0.000
"Eddie";"1885";0.000
"Eddie";"1886";0.000
"Eddie";"1887";0.000
"Eddie";"1888";0.000
"Eddie";"1889";0.000
"Eddie";"1890";0.000
"Eddie";"1891";0.000
"Eddie";"1892";0.000
"Eddie";"1893";0.000
"Eddie";"1894";0.000
"Eddie";"1895";0.000
"Eddie";"1896";0.000
"Eddie";"1897";0.000
"Eddie";"1898";0.000
"Eddie";"1899";0.000
"Eddie";"1900";0.000
"Eddie";"1901";0.000
"Eddie";"1902";0.000
"Eddie";"1903";0.000
"Eddie";"1904";0.000
"Eddie";"1905";0.000
"Eddie";"1906";0.005
"Eddie";"1907";0.000
"Eddie";"1908";0.000
"Eddie";"1909";0.000
"Eddie";"1910";0.000
"Eddie";"1911";0.004
"Eddie";"1912";0.000
"Eddie";"1913";0.004
"Eddie";"1914";0.000
"Eddie";"1915";0.000
"Eddie";"1916";0.000
"Eddie";"1917";0.004
"Eddie";"1918";0.000
"Eddie";"1919";0.000
"Eddie";"1920";0.003
"Eddie";"1921";0.004
"Eddie";"1922";0.004
"Eddie";"1923";0.004
"Eddie";"1924";0.004
"Eddie";"1925";0.000
"Eddie";"1926";0.000
"Eddie";"1927";0.000
"Eddie";"1928";0.000
"Eddie";"1929";0.004
"Eddie";"1930";0.000
"Eddie";"1931";0.000
"Eddie";"1932";0.005
"Eddie";"1933";0.005
"Eddie";"1934";0.010
"Eddie";"1935";0.010
"Eddie";"1936";0.005
"Eddie";"1937";0.005
"Eddie";"1938";0.009
"Eddie";"1939";0.004
"Eddie";"1940";0.009
"Eddie";"1941";0.004
"Eddie";"1942";0.004
"Eddie";"1943";0.011
"Eddie";"1944";0.010
"Eddie";"1945";0.012
"Eddie";"1946";.
"Eddie";"1947";.
"Eddie";"1948";0.015
"Eddie";"1949";.
"Eddie";"1950";.
"Eddie";"1951";0.016
"Eddie";"1952";.
"Eddie";"1953";.
"Eddie";"1954";.
"Eddie";"1955";0.018
"Eddie";"1956";.
"Eddie";"1957";0.029
"Eddie";"1958";0.014
"Eddie";"1959";0.014
"Eddie";"1960";0.025
"Eddie";"1961";0.011
"Eddie";"1962";0.014
"Eddie";"1963";0.011
"Eddie";"1964";0.023
"Eddie";"1965";0.027
"Eddie";"1966";0.020
"Eddie";"1967";0.012
"Eddie";"1968";0.010
"Eddie";"1969";0.014
"Eddie";"1970";0.020
"Eddie";"1971";0.019
"Eddie";"1972";.
"Eddie";"1973";0.010
"Eddie";"1974";.
"Eddie";"1975";.
"Eddie";"1976";0.011
"Eddie";"1977";.
"Eddie";"1978";0.014
"Eddie";"1979";.
"Eddie";"1980";.
"Eddie";"1981";.
"Eddie";"1982";0.013
"Eddie";"1983";.
"Eddie";"1984";.
"Eddie";"1985";.
"Eddie";"1986";.
"Eddie";"1987";0.010
"Eddie";"1988";0.010
"Eddie";"1989";.
"Eddie";"1990";0.010
"Eddie";"1991";.
"Eddie";"1992";0.010
"Eddie";"1993";0.011
"Eddie";"1994";.
"Eddie";"1995";.
"Eddie";"1996";.
"Eddie";"1997";.
"Eddie";"1998";.
"Eddie";"1999";.
"Eddie";"2000";.
"Eddie";"2001";.
"Eddie";"2002";.
"Eddie";"2003";.
"Eddie";"2004";.
"Eddie";"2005";.
"Eddie";"2006";.
"Eddie";"2007";.
"Eddie";"2008";.
"Eddie";"2009";.
"Eddie";"2010";.
"Eddie";"2011";.
"Eddie";"2012";.
"Eddie";"2013";.
"Eddie";"2014";.
"Eddie";"2015";.
"Eddie";"2016";.
"Eddie";"2017";.
"Eddie";"2018";.
"Eddie";"2019";.
"Eddie";"2020";0.021
"Edgar";"1880";0.000
"Edgar";"1881";0.000
"Edgar";"1882";0.000
"Edgar";"1883";0.000
"Edgar";"1884";0.000
"Edgar";"1885";0.013
"Edgar";"1886";0.000
"Edgar";"1887";0.021
"Edgar";"1888";0.031
"Edgar";"1889";0.000
"Edgar";"1890";0.027
"Edgar";"1891";0.033
"Edgar";"1892";0.000
"Edgar";"1893";0.029
"Edgar";"1894";0.014
"Edgar";"1895";0.038
"Edgar";"1896";0.018
"Edgar";"1897";0.024
"Edgar";"1898";0.034
"Edgar";"1899";0.034
"Edgar";"1900";0.016
"Edgar";"1901";0.026
"Edgar";"1902";0.030
"Edgar";"1903";0.035
"Edgar";"1904";0.025
"Edgar";"1905";0.035
"Edgar";"1906";0.047
"Edgar";"1907";0.033
"Edgar";"1908";0.044
"Edgar";"1909";0.047
"Edgar";"1910";0.043
"Edgar";"1911";0.066
"Edgar";"1912";0.085
"Edgar";"1913";0.065
"Edgar";"1914";0.060
"Edgar";"1915";0.057
"Edgar";"1916";0.069
"Edgar";"1917";0.065
"Edgar";"1918";0.081
"Edgar";"1919";0.113
"Edgar";"1920";0.092
"Edgar";"1921";0.066
"Edgar";"1922";0.098
"Edgar";"1923";0.111
"Edgar";"1924";0.116
"Edgar";"1925";0.122
"Edgar";"1926";0.086
"Edgar";"1927";0.143
"Edgar";"1928";0.122
"Edgar";"1929";0.164
"Edgar";"1930";0.167
"Edgar";"1931";0.124
"Edgar";"1932";0.148
"Edgar";"1933";0.132
"Edgar";"1934";0.134
"Edgar";"1935";0.136
"Edgar";"1936";0.170
"Edgar";"1937";0.127
"Edgar";"1938";0.109
"Edgar";"1939";0.093
"Edgar";"1940";0.085
"Edgar";"1941";0.125
"Edgar";"1942";0.082
"Edgar";"1943";0.122
"Edgar";"1944";0.083
"Edgar";"1945";0.102
"Edgar";"1946";0.086
"Edgar";"1947";0.090
"Edgar";"1948";0.101
"Edgar";"1949";0.067
"Edgar";"1950";0.098
"Edgar";"1951";0.129
"Edgar";"1952";0.109
"Edgar";"1953";0.063
"Edgar";"1954";0.066
"Edgar";"1955";0.079
"Edgar";"1956";0.060
"Edgar";"1957";0.064
"Edgar";"1958";0.040
"Edgar";"1959";0.036
"Edgar";"1960";0.053
"Edgar";"1961";0.041
"Edgar";"1962";0.027
"Edgar";"1963";0.056
"Edgar";"1964";0.038
"Edgar";"1965";0.047
"Edgar";"1966";0.044
"Edgar";"1967";0.030
"Edgar";"1968";0.031
"Edgar";"1969";0.024
"Edgar";"1970";0.027
"Edgar";"1971";0.024
"Edgar";"1972";0.032
"Edgar";"1973";0.025
"Edgar";"1974";0.036
"Edgar";"1975";0.026
"Edgar";"1976";0.014
"Edgar";"1977";0.028
"Edgar";"1978";0.016
"Edgar";"1979";0.013
"Edgar";"1980";0.013
"Edgar";"1981";0.011
"Edgar";"1982";0.021
"Edgar";"1983";0.011
"Edgar";"1984";.
"Edgar";"1985";0.026
"Edgar";"1986";0.013
"Edgar";"1987";0.013
"Edgar";"1988";.
"Edgar";"1989";0.017
"Edgar";"1990";0.010
"Edgar";"1991";0.010
"Edgar";"1992";0.010
"Edgar";"1993";.
"Edgar";"1994";.
"Edgar";"1995";.
"Edgar";"1996";.
"Edgar";"1997";.
"Edgar";"1998";.
"Edgar";"1999";0.017
"Edgar";"2000";0.014
"Edgar";"2001";0.021
"Edgar";"2002";0.012
"Edgar";"2003";0.018
"Edgar";"2004";.
"Edgar";"2005";0.021
"Edgar";"2006";0.021
"Edgar";"2007";0.021
"Edgar";"2008";0.020
"Edgar";"2009";0.020
"Edgar";"2010";0.012
"Edgar";"2011";0.036
"Edgar";"2012";0.030
"Edgar";"2013";0.012
"Edgar";"2014";0.031
"Edgar";"2015";0.025
"Edgar";"2016";0.059
"Edgar";"2017";0.059
"Edgar";"2018";0.034
"Edgar";"2019";0.027
"Edgar";"2020";0.041
"Edin";"1880";0.021
"Edin";"1881";0.000
"Edin";"1882";0.017
"Edin";"1883";0.000
"Edin";"1884";0.000
"Edin";"1885";0.000
"Edin";"1886";0.000
"Edin";"1887";0.000
"Edin";"1888";0.021
"Edin";"1889";0.010
"Edin";"1890";0.009
"Edin";"1891";0.008
"Edin";"1892";0.000
"Edin";"1893";0.007
"Edin";"1894";0.000
"Edin";"1895";0.013
"Edin";"1896";0.012
"Edin";"1897";0.000
"Edin";"1898";0.011
"Edin";"1899";0.006
"Edin";"1900";0.000
"Edin";"1901";0.005
"Edin";"1902";0.000
"Edin";"1903";0.000
"Edin";"1904";0.005
"Edin";"1905";0.000
"Edin";"1906";0.000
"Edin";"1907";0.000
"Edin";"1908";0.004
"Edin";"1909";0.004
"Edin";"1910";0.000
"Edin";"1911";0.004
"Edin";"1912";0.012
"Edin";"1913";0.008
"Edin";"1914";0.016
"Edin";"1915";0.008
"Edin";"1916";0.008
"Edin";"1917";0.004
"Edin";"1918";0.008
"Edin";"1919";0.012
"Edin";"1920";0.010
"Edin";"1921";0.000
"Edin";"1922";0.019
"Edin";"1923";0.000
"Edin";"1924";0.004
"Edin";"1925";0.004
"Edin";"1926";0.004
"Edin";"1927";0.009
"Edin";"1928";0.013
"Edin";"1929";0.009
"Edin";"1930";0.018
"Edin";"1931";0.005
"Edin";"1932";0.009
"Edin";"1933";0.005
"Edin";"1934";0.005
"Edin";"1935";0.010
"Edin";"1936";0.024
"Edin";"1937";0.014
"Edin";"1938";0.005
"Edin";"1939";0.009
"Edin";"1940";0.004
"Edin";"1941";0.009
"Edin";"1942";0.004
"Edin";"1943";0.004
"Edin";"1944";0.006
"Edin";"1945";0.015
"Edin";"1946";.
"Edin";"1947";.
"Edin";"1948";0.018
"Edin";"1949";.
"Edin";"1950";.
"Edin";"1951";.
"Edin";"1952";0.015
"Edin";"1953";.
"Edin";"1954";0.015
"Edin";"1955";.
"Edin";"1956";.
"Edin";"1957";.
"Edin";"1958";.
"Edin";"1959";.
"Edin";"1960";.
"Edin";"1961";0.014
"Edin";"1962";0.014
"Edin";"1963";.
"Edin";"1964";.
"Edin";"1965";.
"Edin";"1966";0.010
"Edin";"1967";0.017
"Edin";"1968";.
"Edin";"1969";0.010
"Edin";"1970";0.012
"Edin";"1971";.
"Edin";"1972";0.017
"Edin";"1973";0.010
"Edin";"1974";.
"Edin";"1975";0.013
"Edin";"1976";0.022
"Edin";"1977";0.011
"Edin";"1978";0.011
"Edin";"1979";0.011
"Edin";"1980";.
"Edin";"1981";0.024
"Edin";"1982";0.018
"Edin";"1983";0.021
"Edin";"1984";.
"Edin";"1985";.
"Edin";"1986";.
"Edin";"1987";.
"Edin";"1988";0.012
"Edin";"1989";.
"Edin";"1990";0.015
"Edin";"1991";0.013
"Edin";"1992";.
"Edin";"1993";.
"Edin";"1994";.
"Edin";"1995";0.013
"Edin";"1996";.
"Edin";"1997";0.017
"Edin";"1998";.
"Edin";"1999";.
"Edin";"2000";.
"Edin";"2001";.
"Edin";"2002";0.015
"Edin";"2003";.
"Edin";"2004";.
"Edin";"2005";.
"Edin";"2006";.
"Edin";"2007";.
"Edin";"2008";0.017
"Edin";"2009";0.023
"Edin";"2010";0.026
"Edin";"2011";0.038
"Edin";"2012";0.024
"Edin";"2013";0.016
"Edin";"2014";0.028
"Edin";"2015";0.022
"Edin";"2016";0.016
"Edin";"2017";0.033
"Edin";"2018";0.013
"Edin";"2019";0.017
"Edin";"2020";0.021
"Edmund";"1880";0.000
"Edmund";"1881";0.020
"Edmund";"1882";0.033
"Edmund";"1883";0.015
"Edmund";"1884";0.000
"Edmund";"1885";0.038
"Edmund";"1886";0.012
"Edmund";"1887";0.000
"Edmund";"1888";0.000
"Edmund";"1889";0.020
"Edmund";"1890";0.018
"Edmund";"1891";0.016
"Edmund";"1892";0.031
"Edmund";"1893";0.029
"Edmund";"1894";0.028
"Edmund";"1895";0.019
"Edmund";"1896";0.025
"Edmund";"1897";0.000
"Edmund";"1898";0.023
"Edmund";"1899";0.017
"Edmund";"1900";0.038
"Edmund";"1901";0.016
"Edmund";"1902";0.046
"Edmund";"1903";0.040
"Edmund";"1904";0.035
"Edmund";"1905";0.049
"Edmund";"1906";0.052
"Edmund";"1907";0.051
"Edmund";"1908";0.035
"Edmund";"1909";0.068
"Edmund";"1910";0.068
"Edmund";"1911";0.062
"Edmund";"1912";0.036
"Edmund";"1913";0.077
"Edmund";"1914";0.064
"Edmund";"1915";0.061
"Edmund";"1916";0.085
"Edmund";"1917";0.092
"Edmund";"1918";0.085
"Edmund";"1919";0.085
"Edmund";"1920";0.092
"Edmund";"1921";0.111
"Edmund";"1922";0.113
"Edmund";"1923";0.093
"Edmund";"1924";0.081
"Edmund";"1925";0.086
"Edmund";"1926";0.102
"Edmund";"1927";0.104
"Edmund";"1928";0.061
"Edmund";"1929";0.080
"Edmund";"1930";0.096
"Edmund";"1931";0.106
"Edmund";"1932";0.051
"Edmund";"1933";0.093
"Edmund";"1934";0.074
"Edmund";"1935";0.081
"Edmund";"1936";0.117
"Edmund";"1937";0.099
"Edmund";"1938";0.064
"Edmund";"1939";0.062
"Edmund";"1940";0.081
"Edmund";"1941";0.080
"Edmund";"1942";0.062
"Edmund";"1943";0.093
"Edmund";"1944";0.057
"Edmund";"1945";0.071
"Edmund";"1946";0.028
"Edmund";"1947";0.087
"Edmund";"1948";0.074
"Edmund";"1949";0.046
"Edmund";"1950";0.040
"Edmund";"1951";0.044
"Edmund";"1952";0.039
"Edmund";"1953";0.036
"Edmund";"1954";0.030
"Edmund";"1955";0.018
"Edmund";"1956";0.032
"Edmund";"1957";0.023
"Edmund";"1958";0.034
"Edmund";"1959";0.045
"Edmund";"1960";0.022
"Edmund";"1961";0.022
"Edmund";"1962";0.038
"Edmund";"1963";0.019
"Edmund";"1964";0.020
"Edmund";"1965";0.017
"Edmund";"1966";0.017
"Edmund";"1967";0.020
"Edmund";"1968";0.017
"Edmund";"1969";0.017
"Edmund";"1970";0.010
"Edmund";"1971";0.012
"Edmund";"1972";.
"Edmund";"1973";0.015
"Edmund";"1974";0.010
"Edmund";"1975";.
"Edmund";"1976";0.014
"Edmund";"1977";.
"Edmund";"1978";0.011
"Edmund";"1979";0.021
"Edmund";"1980";0.011
"Edmund";"1981";0.014
"Edmund";"1982";0.011
"Edmund";"1983";.
"Edmund";"1984";.
"Edmund";"1985";.
"Edmund";"1986";0.010
"Edmund";"1987";.
"Edmund";"1988";.
"Edmund";"1989";.
"Edmund";"1990";.
"Edmund";"1991";.
"Edmund";"1992";0.013
"Edmund";"1993";.
"Edmund";"1994";.
"Edmund";"1995";.
"Edmund";"1996";.
"Edmund";"1997";.
"Edmund";"1998";.
"Edmund";"1999";.
"Edmund";"2000";.
"Edmund";"2001";.
"Edmund";"2002";.
"Edmund";"2003";.
"Edmund";"2004";.
"Edmund";"2005";.
"Edmund";"2006";0.015
"Edmund";"2007";0.024
"Edmund";"2008";.
"Edmund";"2009";0.020
"Edmund";"2010";.
"Edmund";"2011";0.012
"Edmund";"2012";0.018
"Edmund";"2013";0.025
"Edmund";"2014";0.025
"Edmund";"2015";0.022
"Edmund";"2016";0.025
"Edmund";"2017";0.036
"Edmund";"2018";0.020
"Edmund";"2019";0.024
"Edmund";"2020";0.029
"Edvard";"1880";0.746
"Edvard";"1881";0.532
"Edvard";"1882";0.834
"Edvard";"1883";0.735
"Edvard";"1884";0.689
"Edvard";"1885";0.594
"Edvard";"1886";0.669
"Edvard";"1887";0.653
"Edvard";"1888";0.595
"Edvard";"1889";0.552
"Edvard";"1890";0.523
"Edvard";"1891";0.512
"Edvard";"1892";0.430
"Edvard";"1893";0.522
"Edvard";"1894";0.456
"Edvard";"1895";0.429
"Edvard";"1896";0.388
"Edvard";"1897";0.418
"Edvard";"1898";0.384
"Edvard";"1899";0.321
"Edvard";"1900";0.312
"Edvard";"1901";0.355
"Edvard";"1902";0.334
"Edvard";"1903";0.319
"Edvard";"1904";0.224
"Edvard";"1905";0.267
"Edvard";"1906";0.313
"Edvard";"1907";0.331
"Edvard";"1908";0.302
"Edvard";"1909";0.273
"Edvard";"1910";0.282
"Edvard";"1911";0.228
"Edvard";"1912";0.254
"Edvard";"1913";0.226
"Edvard";"1914";0.252
"Edvard";"1915";0.262
"Edvard";"1916";0.231
"Edvard";"1917";0.185
"Edvard";"1918";0.240
"Edvard";"1919";0.178
"Edvard";"1920";0.188
"Edvard";"1921";0.199
"Edvard";"1922";0.229
"Edvard";"1923";0.196
"Edvard";"1924";0.178
"Edvard";"1925";0.151
"Edvard";"1926";0.139
"Edvard";"1927";0.160
"Edvard";"1928";0.196
"Edvard";"1929";0.151
"Edvard";"1930";0.140
"Edvard";"1931";0.152
"Edvard";"1932";0.120
"Edvard";"1933";0.123
"Edvard";"1934";0.094
"Edvard";"1935";0.106
"Edvard";"1936";0.126
"Edvard";"1937";0.165
"Edvard";"1938";0.105
"Edvard";"1939";0.097
"Edvard";"1940";0.051
"Edvard";"1941";0.089
"Edvard";"1942";0.066
"Edvard";"1943";0.093
"Edvard";"1944";0.060
"Edvard";"1945";0.068
"Edvard";"1946";0.042
"Edvard";"1947";0.075
"Edvard";"1948";0.071
"Edvard";"1949";0.052
"Edvard";"1950";0.067
"Edvard";"1951";0.031
"Edvard";"1952";0.039
"Edvard";"1953";0.051
"Edvard";"1954";0.045
"Edvard";"1955";0.041
"Edvard";"1956";0.040
"Edvard";"1957";0.061
"Edvard";"1958";0.037
"Edvard";"1959";0.034
"Edvard";"1960";0.025
"Edvard";"1961";0.033
"Edvard";"1962";0.014
"Edvard";"1963";0.027
"Edvard";"1964";0.013
"Edvard";"1965";0.025
"Edvard";"1966";0.017
"Edvard";"1967";0.030
"Edvard";"1968";0.034
"Edvard";"1969";0.029
"Edvard";"1970";0.032
"Edvard";"1971";0.024
"Edvard";"1972";0.034
"Edvard";"1973";0.035
"Edvard";"1974";0.038
"Edvard";"1975";0.040
"Edvard";"1976";0.033
"Edvard";"1977";0.025
"Edvard";"1978";0.032
"Edvard";"1979";0.021
"Edvard";"1980";0.029
"Edvard";"1981";0.030
"Edvard";"1982";0.055
"Edvard";"1983";0.026
"Edvard";"1984";0.032
"Edvard";"1985";0.016
"Edvard";"1986";0.026
"Edvard";"1987";0.036
"Edvard";"1988";0.035
"Edvard";"1989";0.020
"Edvard";"1990";0.047
"Edvard";"1991";0.058
"Edvard";"1992";0.076
"Edvard";"1993";0.150
"Edvard";"1994";0.198
"Edvard";"1995";0.167
"Edvard";"1996";0.135
"Edvard";"1997";0.184
"Edvard";"1998";0.157
"Edvard";"1999";0.208
"Edvard";"2000";0.165
"Edvard";"2001";0.176
"Edvard";"2002";0.160
"Edvard";"2003";0.232
"Edvard";"2004";0.225
"Edvard";"2005";0.197
"Edvard";"2006";0.218
"Edvard";"2007";0.231
"Edvard";"2008";0.227
"Edvard";"2009";0.253
"Edvard";"2010";0.240
"Edvard";"2011";0.346
"Edvard";"2012";0.353
"Edvard";"2013";0.429
"Edvard";"2014";0.332
"Edvard";"2015";0.302
"Edvard";"2016";0.373
"Edvard";"2017";0.378
"Edvard";"2018";0.427
"Edvard";"2019";0.364
"Edvard";"2020";0.392
"Edvin";"1880";0.170
"Edvin";"1881";0.098
"Edvin";"1882";0.167
"Edvin";"1883";0.123
"Edvin";"1884";0.211
"Edvin";"1885";0.177
"Edvin";"1886";0.164
"Edvin";"1887";0.200
"Edvin";"1888";0.195
"Edvin";"1889";0.217
"Edvin";"1890";0.177
"Edvin";"1891";0.195
"Edvin";"1892";0.196
"Edvin";"1893";0.243
"Edvin";"1894";0.207
"Edvin";"1895";0.154
"Edvin";"1896";0.215
"Edvin";"1897";0.215
"Edvin";"1898";0.215
"Edvin";"1899";0.242
"Edvin";"1900";0.178
"Edvin";"1901";0.214
"Edvin";"1902";0.198
"Edvin";"1903";0.200
"Edvin";"1904";0.159
"Edvin";"1905";0.232
"Edvin";"1906";0.218
"Edvin";"1907";0.168
"Edvin";"1908";0.164
"Edvin";"1909";0.175
"Edvin";"1910";0.260
"Edvin";"1911";0.228
"Edvin";"1912";0.186
"Edvin";"1913";0.263
"Edvin";"1914";0.160
"Edvin";"1915";0.188
"Edvin";"1916";0.178
"Edvin";"1917";0.254
"Edvin";"1918";0.205
"Edvin";"1919";0.202
"Edvin";"1920";0.198
"Edvin";"1921";0.166
"Edvin";"1922";0.188
"Edvin";"1923";0.170
"Edvin";"1924";0.220
"Edvin";"1925";0.188
"Edvin";"1926";0.188
"Edvin";"1927";0.195
"Edvin";"1928";0.148
"Edvin";"1929";0.151
"Edvin";"1930";0.158
"Edvin";"1931";0.147
"Edvin";"1932";0.143
"Edvin";"1933";0.162
"Edvin";"1934";0.159
"Edvin";"1935";0.152
"Edvin";"1936";0.131
"Edvin";"1937";0.085
"Edvin";"1938";0.118
"Edvin";"1939";0.133
"Edvin";"1940";0.102
"Edvin";"1941";0.125
"Edvin";"1942";0.094
"Edvin";"1943";0.086
"Edvin";"1944";0.095
"Edvin";"1945";0.080
"Edvin";"1946";0.047
"Edvin";"1947";0.067
"Edvin";"1948";0.080
"Edvin";"1949";0.076
"Edvin";"1950";0.089
"Edvin";"1951";0.085
"Edvin";"1952";0.070
"Edvin";"1953";0.045
"Edvin";"1954";0.072
"Edvin";"1955";0.076
"Edvin";"1956";0.075
"Edvin";"1957";0.075
"Edvin";"1958";0.048
"Edvin";"1959";0.039
"Edvin";"1960";0.056
"Edvin";"1961";0.044
"Edvin";"1962";0.043
"Edvin";"1963";0.027
"Edvin";"1964";0.028
"Edvin";"1965";0.030
"Edvin";"1966";0.025
"Edvin";"1967";0.015
"Edvin";"1968";0.024
"Edvin";"1969";0.012
"Edvin";"1970";0.025
"Edvin";"1971";0.024
"Edvin";"1972";0.022
"Edvin";"1973";0.018
"Edvin";"1974";0.028
"Edvin";"1975";0.021
"Edvin";"1976";0.022
"Edvin";"1977";0.025
"Edvin";"1978";0.032
"Edvin";"1979";0.027
"Edvin";"1980";0.019
"Edvin";"1981";0.016
"Edvin";"1982";0.029
"Edvin";"1983";0.029
"Edvin";"1984";0.011
"Edvin";"1985";0.018
"Edvin";"1986";0.010
"Edvin";"1987";0.023
"Edvin";"1988";0.017
"Edvin";"1989";0.032
"Edvin";"1990";0.010
"Edvin";"1991";0.020
"Edvin";"1992";0.033
"Edvin";"1993";0.037
"Edvin";"1994";0.027
"Edvin";"1995";0.035
"Edvin";"1996";0.057
"Edvin";"1997";0.028
"Edvin";"1998";0.043
"Edvin";"1999";0.039
"Edvin";"2000";0.037
"Edvin";"2001";0.075
"Edvin";"2002";0.058
"Edvin";"2003";0.048
"Edvin";"2004";0.072
"Edvin";"2005";0.070
"Edvin";"2006";0.074
"Edvin";"2007";0.062
"Edvin";"2008";0.089
"Edvin";"2009";0.105
"Edvin";"2010";0.098
"Edvin";"2011";0.113
"Edvin";"2012";0.147
"Edvin";"2013";0.177
"Edvin";"2014";0.201
"Edvin";"2015";0.258
"Edvin";"2016";0.208
"Edvin";"2017";0.316
"Edvin";"2018";0.333
"Edvin";"2019";0.391
"Edvin";"2020";0.413
"Edward";"1880";0.000
"Edward";"1881";0.000
"Edward";"1882";0.017
"Edward";"1883";0.015
"Edward";"1884";0.000
"Edward";"1885";0.000
"Edward";"1886";0.000
"Edward";"1887";0.011
"Edward";"1888";0.021
"Edward";"1889";0.020
"Edward";"1890";0.018
"Edward";"1891";0.000
"Edward";"1892";0.000
"Edward";"1893";0.000
"Edward";"1894";0.007
"Edward";"1895";0.013
"Edward";"1896";0.000
"Edward";"1897";0.018
"Edward";"1898";0.011
"Edward";"1899";0.006
"Edward";"1900";0.000
"Edward";"1901";0.016
"Edward";"1902";0.005
"Edward";"1903";0.005
"Edward";"1904";0.005
"Edward";"1905";0.000
"Edward";"1906";0.014
"Edward";"1907";0.000
"Edward";"1908";0.000
"Edward";"1909";0.004
"Edward";"1910";0.017
"Edward";"1911";0.008
"Edward";"1912";0.008
"Edward";"1913";0.008
"Edward";"1914";0.016
"Edward";"1915";0.008
"Edward";"1916";0.008
"Edward";"1917";0.015
"Edward";"1918";0.008
"Edward";"1919";0.004
"Edward";"1920";0.014
"Edward";"1921";0.015
"Edward";"1922";0.019
"Edward";"1923";0.007
"Edward";"1924";0.008
"Edward";"1925";0.008
"Edward";"1926";0.016
"Edward";"1927";0.009
"Edward";"1928";0.000
"Edward";"1929";0.004
"Edward";"1930";0.000
"Edward";"1931";0.000
"Edward";"1932";0.014
"Edward";"1933";0.015
"Edward";"1934";0.005
"Edward";"1935";0.015
"Edward";"1936";0.005
"Edward";"1937";0.009
"Edward";"1938";0.018
"Edward";"1939";0.004
"Edward";"1940";0.000
"Edward";"1941";0.009
"Edward";"1942";0.008
"Edward";"1943";0.007
"Edward";"1944";0.025
"Edward";"1945";.
"Edward";"1946";0.017
"Edward";"1947";0.012
"Edward";"1948";.
"Edward";"1949";0.015
"Edward";"1950";0.018
"Edward";"1951";0.019
"Edward";"1952";0.033
"Edward";"1953";0.018
"Edward";"1954";.
"Edward";"1955";0.041
"Edward";"1956";0.014
"Edward";"1957";0.014
"Edward";"1958";0.031
"Edward";"1959";0.031
"Edward";"1960";0.048
"Edward";"1961";0.022
"Edward";"1962";0.033
"Edward";"1963";0.027
"Edward";"1964";0.028
"Edward";"1965";0.030
"Edward";"1966";0.022
"Edward";"1967";0.020
"Edward";"1968";0.027
"Edward";"1969";0.029
"Edward";"1970";0.012
"Edward";"1971";0.032
"Edward";"1972";0.010
"Edward";"1973";0.010
"Edward";"1974";0.015
"Edward";"1975";0.034
"Edward";"1976";0.022
"Edward";"1977";0.017
"Edward";"1978";0.016
"Edward";"1979";0.013
"Edward";"1980";0.024
"Edward";"1981";0.022
"Edward";"1982";0.016
"Edward";"1983";0.016
"Edward";"1984";0.026
"Edward";"1985";0.029
"Edward";"1986";0.010
"Edward";"1987";0.013
"Edward";"1988";0.015
"Edward";"1989";0.015
"Edward";"1990";0.027
"Edward";"1991";0.015
"Edward";"1992";0.010
"Edward";"1993";0.024
