"fornavn";"år";"Andel av fødte (prosent)"
"Tone";"2019";.
"Tone";"2020";0.015
"Tonje";"1880";0.000
"Tonje";"1881";0.000
"Tonje";"1882";0.000
"Tonje";"1883";0.000
"Tonje";"1884";0.000
"Tonje";"1885";0.000
"Tonje";"1886";0.000
"Tonje";"1887";0.000
"Tonje";"1888";0.000
"Tonje";"1889";0.000
"Tonje";"1890";0.000
"Tonje";"1891";0.000
"Tonje";"1892";0.000
"Tonje";"1893";0.000
"Tonje";"1894";0.000
"Tonje";"1895";0.000
"Tonje";"1896";0.006
"Tonje";"1897";0.000
"Tonje";"1898";0.000
"Tonje";"1899";0.000
"Tonje";"1900";0.000
"Tonje";"1901";0.000
"Tonje";"1902";0.000
"Tonje";"1903";0.000
"Tonje";"1904";0.000
"Tonje";"1905";0.000
"Tonje";"1906";0.000
"Tonje";"1907";0.000
"Tonje";"1908";0.009
"Tonje";"1909";0.000
"Tonje";"1910";0.000
"Tonje";"1911";0.004
"Tonje";"1912";0.004
"Tonje";"1913";0.000
"Tonje";"1914";0.000
"Tonje";"1915";0.000
"Tonje";"1916";0.004
"Tonje";"1917";0.000
"Tonje";"1918";0.000
"Tonje";"1919";0.000
"Tonje";"1920";0.003
"Tonje";"1921";0.000
"Tonje";"1922";0.004
"Tonje";"1923";0.008
"Tonje";"1924";0.000
"Tonje";"1925";0.000
"Tonje";"1926";0.000
"Tonje";"1927";0.000
"Tonje";"1928";0.004
"Tonje";"1929";0.000
"Tonje";"1930";0.005
"Tonje";"1931";0.000
"Tonje";"1932";0.005
"Tonje";"1933";0.005
"Tonje";"1934";0.005
"Tonje";"1935";0.000
"Tonje";"1936";0.005
"Tonje";"1937";0.005
"Tonje";"1938";0.005
"Tonje";"1939";0.000
"Tonje";"1940";0.000
"Tonje";"1941";0.009
"Tonje";"1942";0.000
"Tonje";"1943";0.004
"Tonje";"1944";0.003
"Tonje";"1945";.
"Tonje";"1946";.
"Tonje";"1947";.
"Tonje";"1948";0.013
"Tonje";"1949";0.013
"Tonje";"1950";0.013
"Tonje";"1951";0.014
"Tonje";"1952";0.013
"Tonje";"1953";0.019
"Tonje";"1954";.
"Tonje";"1955";0.028
"Tonje";"1956";0.018
"Tonje";"1957";0.022
"Tonje";"1958";0.033
"Tonje";"1959";0.039
"Tonje";"1960";0.033
"Tonje";"1961";0.024
"Tonje";"1962";0.053
"Tonje";"1963";0.037
"Tonje";"1964";0.097
"Tonje";"1965";0.087
"Tonje";"1966";0.100
"Tonje";"1967";0.144
"Tonje";"1968";0.151
"Tonje";"1969";0.162
"Tonje";"1970";0.142
"Tonje";"1971";0.281
"Tonje";"1972";0.285
"Tonje";"1973";0.364
"Tonje";"1974";0.348
"Tonje";"1975";0.464
"Tonje";"1976";0.473
"Tonje";"1977";0.383
"Tonje";"1978";0.463
"Tonje";"1979";0.459
"Tonje";"1980";0.468
"Tonje";"1981";0.418
"Tonje";"1982";0.488
"Tonje";"1983";0.634
"Tonje";"1984";0.632
"Tonje";"1985";0.652
"Tonje";"1986";0.628
"Tonje";"1987";0.598
"Tonje";"1988";0.632
"Tonje";"1989";0.715
"Tonje";"1990";0.725
"Tonje";"1991";0.710
"Tonje";"1992";0.729
"Tonje";"1993";0.715
"Tonje";"1994";0.881
"Tonje";"1995";0.634
"Tonje";"1996";0.558
"Tonje";"1997";0.549
"Tonje";"1998";0.520
"Tonje";"1999";0.450
"Tonje";"2000";0.373
"Tonje";"2001";0.311
"Tonje";"2002";0.279
"Tonje";"2003";0.232
"Tonje";"2004";0.168
"Tonje";"2005";0.127
"Tonje";"2006";0.140
"Tonje";"2007";0.087
"Tonje";"2008";0.100
"Tonje";"2009";0.069
"Tonje";"2010";0.079
"Tonje";"2011";0.028
"Tonje";"2012";0.035
"Tonje";"2013";0.019
"Tonje";"2014";0.033
"Tonje";"2015";0.033
"Tonje";"2016";0.020
"Tonje";"2017";0.031
"Tonje";"2018";0.014
"Tonje";"2019";.
"Tonje";"2020";0.023
"Tora";"1880";0.409
"Tora";"1881";0.263
"Tora";"1882";0.256
"Tora";"1883";0.316
"Tora";"1884";0.296
"Tora";"1885";0.337
"Tora";"1886";0.338
"Tora";"1887";0.345
"Tora";"1888";0.373
"Tora";"1889";0.321
"Tora";"1890";0.302
"Tora";"1891";0.363
"Tora";"1892";0.404
"Tora";"1893";0.375
"Tora";"1894";0.348
"Tora";"1895";0.286
"Tora";"1896";0.404
"Tora";"1897";0.435
"Tora";"1898";0.402
"Tora";"1899";0.367
"Tora";"1900";0.431
"Tora";"1901";0.378
"Tora";"1902";0.499
"Tora";"1903";0.414
"Tora";"1904";0.369
"Tora";"1905";0.366
"Tora";"1906";0.414
"Tora";"1907";0.306
"Tora";"1908";0.394
"Tora";"1909";0.374
"Tora";"1910";0.389
"Tora";"1911";0.383
"Tora";"1912";0.323
"Tora";"1913";0.313
"Tora";"1914";0.316
"Tora";"1915";0.307
"Tora";"1916";0.253
"Tora";"1917";0.285
"Tora";"1918";0.255
"Tora";"1919";0.248
"Tora";"1920";0.244
"Tora";"1921";0.266
"Tora";"1922";0.276
"Tora";"1923";0.230
"Tora";"1924";0.178
"Tora";"1925";0.207
"Tora";"1926";0.220
"Tora";"1927";0.170
"Tora";"1928";0.251
"Tora";"1929";0.153
"Tora";"1930";0.189
"Tora";"1931";0.203
"Tora";"1932";0.139
"Tora";"1933";0.114
"Tora";"1934";0.134
"Tora";"1935";0.171
"Tora";"1936";0.081
"Tora";"1937";0.103
"Tora";"1938";0.108
"Tora";"1939";0.119
"Tora";"1940";0.099
"Tora";"1941";0.102
"Tora";"1942";0.091
"Tora";"1943";0.084
"Tora";"1944";0.055
"Tora";"1945";0.056
"Tora";"1946";0.074
"Tora";"1947";0.037
"Tora";"1948";0.035
"Tora";"1949";0.046
"Tora";"1950";0.040
"Tora";"1951";0.041
"Tora";"1952";0.091
"Tora";"1953";0.029
"Tora";"1954";0.041
"Tora";"1955";0.025
"Tora";"1956";0.030
"Tora";"1957";0.018
"Tora";"1958";0.021
"Tora";"1959";0.036
"Tora";"1960";0.015
"Tora";"1961";0.024
"Tora";"1962";0.041
"Tora";"1963";.
"Tora";"1964";0.014
"Tora";"1965";0.027
"Tora";"1966";.
"Tora";"1967";0.011
"Tora";"1968";.
"Tora";"1969";0.031
"Tora";"1970";.
"Tora";"1971";0.013
"Tora";"1972";0.021
"Tora";"1973";0.022
"Tora";"1974";0.024
"Tora";"1975";.
"Tora";"1976";0.015
"Tora";"1977";0.018
"Tora";"1978";0.012
"Tora";"1979";0.023
"Tora";"1980";0.023
"Tora";"1981";0.040
"Tora";"1982";0.023
"Tora";"1983";0.020
"Tora";"1984";0.022
"Tora";"1985";0.042
"Tora";"1986";0.038
"Tora";"1987";0.035
"Tora";"1988";0.068
"Tora";"1989";0.047
"Tora";"1990";0.044
"Tora";"1991";0.058
"Tora";"1992";0.068
"Tora";"1993";0.094
"Tora";"1994";0.085
"Tora";"1995";0.092
"Tora";"1996";0.139
"Tora";"1997";0.162
"Tora";"1998";0.141
"Tora";"1999";0.086
"Tora";"2000";0.156
"Tora";"2001";0.133
"Tora";"2002";0.135
"Tora";"2003";0.143
"Tora";"2004";0.130
"Tora";"2005";0.152
"Tora";"2006";0.146
"Tora";"2007";0.162
"Tora";"2008";0.128
"Tora";"2009";0.150
"Tora";"2010";0.112
"Tora";"2011";0.069
"Tora";"2012";0.079
"Tora";"2013";0.087
"Tora";"2014";0.105
"Tora";"2015";0.089
"Tora";"2016";0.090
"Tora";"2017";0.066
"Tora";"2018";0.125
"Tora";"2019";0.091
"Tora";"2020";0.099
"Torbjørg";"1880";0.094
"Torbjørg";"1881";0.015
"Torbjørg";"1882";0.077
"Torbjørg";"1883";0.129
"Torbjørg";"1884";0.074
"Torbjørg";"1885";0.089
"Torbjørg";"1886";0.038
"Torbjørg";"1887";0.086
"Torbjørg";"1888";0.058
"Torbjørg";"1889";0.072
"Torbjørg";"1890";0.081
"Torbjørg";"1891";0.077
"Torbjørg";"1892";0.034
"Torbjørg";"1893";0.081
"Torbjørg";"1894";0.055
"Torbjørg";"1895";0.080
"Torbjørg";"1896";0.089
"Torbjørg";"1897";0.096
"Torbjørg";"1898";0.107
"Torbjørg";"1899";0.055
"Torbjørg";"1900";0.049
"Torbjørg";"1901";0.086
"Torbjørg";"1902";0.099
"Torbjørg";"1903";0.125
"Torbjørg";"1904";0.111
"Torbjørg";"1905";0.124
"Torbjørg";"1906";0.131
"Torbjørg";"1907";0.173
"Torbjørg";"1908";0.149
"Torbjørg";"1909";0.134
"Torbjørg";"1910";0.148
"Torbjørg";"1911";0.212
"Torbjørg";"1912";0.145
"Torbjørg";"1913";0.179
"Torbjørg";"1914";0.170
"Torbjørg";"1915";0.182
"Torbjørg";"1916";0.209
"Torbjørg";"1917";0.189
"Torbjørg";"1918";0.193
"Torbjørg";"1919";0.178
"Torbjørg";"1920";0.196
"Torbjørg";"1921";0.207
"Torbjørg";"1922";0.178
"Torbjørg";"1923";0.230
"Torbjørg";"1924";0.262
"Torbjørg";"1925";0.220
"Torbjørg";"1926";0.237
"Torbjørg";"1927";0.255
"Torbjørg";"1928";0.318
"Torbjørg";"1929";0.195
"Torbjørg";"1930";0.235
"Torbjørg";"1931";0.236
"Torbjørg";"1932";0.315
"Torbjørg";"1933";0.218
"Torbjørg";"1934";0.258
"Torbjørg";"1935";0.212
"Torbjørg";"1936";0.193
"Torbjørg";"1937";0.269
"Torbjørg";"1938";0.202
"Torbjørg";"1939";0.220
"Torbjørg";"1940";0.265
"Torbjørg";"1941";0.182
"Torbjørg";"1942";0.186
"Torbjørg";"1943";0.111
"Torbjørg";"1944";0.138
"Torbjørg";"1945";0.155
"Torbjørg";"1946";0.089
"Torbjørg";"1947";0.096
"Torbjørg";"1948";0.084
"Torbjørg";"1949";0.102
"Torbjørg";"1950";0.086
"Torbjørg";"1951";0.082
"Torbjørg";"1952";0.065
"Torbjørg";"1953";0.073
"Torbjørg";"1954";0.057
"Torbjørg";"1955";0.050
"Torbjørg";"1956";0.064
"Torbjørg";"1957";0.055
"Torbjørg";"1958";0.039
"Torbjørg";"1959";0.027
"Torbjørg";"1960";0.036
"Torbjørg";"1961";0.027
"Torbjørg";"1962";0.032
"Torbjørg";"1963";0.037
"Torbjørg";"1964";0.039
"Torbjørg";"1965";0.027
"Torbjørg";"1966";0.038
"Torbjørg";"1967";0.016
"Torbjørg";"1968";.
"Torbjørg";"1969";0.015
"Torbjørg";"1970";0.024
"Torbjørg";"1971";0.016
"Torbjørg";"1972";0.016
"Torbjørg";"1973";0.016
"Torbjørg";"1974";.
"Torbjørg";"1975";0.017
"Torbjørg";"1976";0.012
"Torbjørg";"1977";.
"Torbjørg";"1978";0.012
"Torbjørg";"1979";.
"Torbjørg";"1980";.
"Torbjørg";"1981";.
"Torbjørg";"1982";.
"Torbjørg";"1983";0.011
"Torbjørg";"1984";.
"Torbjørg";"1985";.
"Torbjørg";"1986";.
"Torbjørg";"1987";.
"Torbjørg";"1988";.
"Torbjørg";"1989";.
"Torbjørg";"1990";.
"Torbjørg";"1991";.
"Torbjørg";"1992";0.011
"Torbjørg";"1993";.
"Torbjørg";"1994";.
"Torbjørg";"1995";.
"Torbjørg";"1996";.
"Torbjørg";"1997";.
"Torbjørg";"1998";.
"Torbjørg";"1999";.
"Torbjørg";"2000";.
"Torbjørg";"2001";.
"Torbjørg";"2002";.
"Torbjørg";"2003";.
"Torbjørg";"2004";.
"Torbjørg";"2005";.
"Torbjørg";"2006";.
"Torbjørg";"2007";.
"Torbjørg";"2008";.
"Torbjørg";"2009";.
"Torbjørg";"2010";.
"Torbjørg";"2011";.
"Torbjørg";"2012";.
"Torbjørg";"2013";.
"Torbjørg";"2014";.
"Torbjørg";"2015";.
"Torbjørg";"2016";.
"Torbjørg";"2017";.
"Torbjørg";"2018";.
"Torbjørg";"2019";.
"Torbjørg";"2020";.
"Tordis";"1880";0.000
"Tordis";"1881";0.015
"Tordis";"1882";0.013
"Tordis";"1883";0.012
"Tordis";"1884";0.011
"Tordis";"1885";0.010
"Tordis";"1886";0.009
"Tordis";"1887";0.026
"Tordis";"1888";0.017
"Tordis";"1889";0.024
"Tordis";"1890";0.015
"Tordis";"1891";0.021
"Tordis";"1892";0.040
"Tordis";"1893";0.019
"Tordis";"1894";0.055
"Tordis";"1895";0.046
"Tordis";"1896";0.055
"Tordis";"1897";0.064
"Tordis";"1898";0.071
"Tordis";"1899";0.126
"Tordis";"1900";0.176
"Tordis";"1901";0.129
"Tordis";"1902";0.174
"Tordis";"1903";0.181
"Tordis";"1904";0.203
"Tordis";"1905";0.229
"Tordis";"1906";0.288
"Tordis";"1907";0.186
"Tordis";"1908";0.289
"Tordis";"1909";0.315
"Tordis";"1910";0.207
"Tordis";"1911";0.279
"Tordis";"1912";0.404
"Tordis";"1913";0.325
"Tordis";"1914";0.365
"Tordis";"1915";0.428
"Tordis";"1916";0.398
"Tordis";"1917";0.451
"Tordis";"1918";0.421
"Tordis";"1919";0.475
"Tordis";"1920";0.453
"Tordis";"1921";0.429
"Tordis";"1922";0.438
"Tordis";"1923";0.502
"Tordis";"1924";0.561
"Tordis";"1925";0.524
"Tordis";"1926";0.562
"Tordis";"1927";0.564
"Tordis";"1928";0.537
"Tordis";"1929";0.510
"Tordis";"1930";0.530
"Tordis";"1931";0.571
"Tordis";"1932";0.421
"Tordis";"1933";0.445
"Tordis";"1934";0.438
"Tordis";"1935";0.398
"Tordis";"1936";0.492
"Tordis";"1937";0.377
"Tordis";"1938";0.376
"Tordis";"1939";0.311
"Tordis";"1940";0.346
"Tordis";"1941";0.256
"Tordis";"1942";0.344
"Tordis";"1943";0.284
"Tordis";"1944";0.280
"Tordis";"1945";0.221
"Tordis";"1946";0.226
"Tordis";"1947";0.205
"Tordis";"1948";0.213
"Tordis";"1949";0.184
"Tordis";"1950";0.198
"Tordis";"1951";0.163
"Tordis";"1952";0.142
"Tordis";"1953";0.121
"Tordis";"1954";0.098
"Tordis";"1955";0.078
"Tordis";"1956";0.064
"Tordis";"1957";0.086
"Tordis";"1958";0.049
"Tordis";"1959";0.076
"Tordis";"1960";0.048
"Tordis";"1961";0.033
"Tordis";"1962";0.053
"Tordis";"1963";0.037
"Tordis";"1964";0.036
"Tordis";"1965";0.033
"Tordis";"1966";0.024
"Tordis";"1967";0.027
"Tordis";"1968";0.021
"Tordis";"1969";0.013
"Tordis";"1970";0.011
"Tordis";"1971";0.018
"Tordis";"1972";.
"Tordis";"1973";0.014
"Tordis";"1974";0.024
"Tordis";"1975";0.011
"Tordis";"1976";0.012
"Tordis";"1977";.
"Tordis";"1978";.
"Tordis";"1979";0.014
"Tordis";"1980";0.017
"Tordis";"1981";.
"Tordis";"1982";.
"Tordis";"1983";.
"Tordis";"1984";.
"Tordis";"1985";.
"Tordis";"1986";.
"Tordis";"1987";.
"Tordis";"1988";.
"Tordis";"1989";.
"Tordis";"1990";.
"Tordis";"1991";.
"Tordis";"1992";.
"Tordis";"1993";.
"Tordis";"1994";.
"Tordis";"1995";.
"Tordis";"1996";.
"Tordis";"1997";.
"Tordis";"1998";.
"Tordis";"1999";.
"Tordis";"2000";0.012
"Tordis";"2001";0.016
"Tordis";"2002";.
"Tordis";"2003";.
"Tordis";"2004";.
"Tordis";"2005";.
"Tordis";"2006";.
"Tordis";"2007";.
"Tordis";"2008";.
"Tordis";"2009";.
"Tordis";"2010";0.012
"Tordis";"2011";.
"Tordis";"2012";.
"Tordis";"2013";.
"Tordis";"2014";.
"Tordis";"2015";.
"Tordis";"2016";.
"Tordis";"2017";.
"Tordis";"2018";.
"Tordis";"2019";.
"Tordis";"2020";.
"Torgunn";"1880";0.000
"Torgunn";"1881";0.000
"Torgunn";"1882";0.000
"Torgunn";"1883";0.000
"Torgunn";"1884";0.000
"Torgunn";"1885";0.000
"Torgunn";"1886";0.000
"Torgunn";"1887";0.000
"Torgunn";"1888";0.000
"Torgunn";"1889";0.000
"Torgunn";"1890";0.000
"Torgunn";"1891";0.000
"Torgunn";"1892";0.000
"Torgunn";"1893";0.000
"Torgunn";"1894";0.000
"Torgunn";"1895";0.006
"Torgunn";"1896";0.000
"Torgunn";"1897";0.000
"Torgunn";"1898";0.000
"Torgunn";"1899";0.000
"Torgunn";"1900";0.005
"Torgunn";"1901";0.000
"Torgunn";"1902";0.000
"Torgunn";"1903";0.000
"Torgunn";"1904";0.005
"Torgunn";"1905";0.000
"Torgunn";"1906";0.005
"Torgunn";"1907";0.000
"Torgunn";"1908";0.000
"Torgunn";"1909";0.008
"Torgunn";"1910";0.013
"Torgunn";"1911";0.021
"Torgunn";"1912";0.008
"Torgunn";"1913";0.012
"Torgunn";"1914";0.012
"Torgunn";"1915";0.012
"Torgunn";"1916";0.012
"Torgunn";"1917";0.015
"Torgunn";"1918";0.023
"Torgunn";"1919";0.008
"Torgunn";"1920";0.014
"Torgunn";"1921";0.026
"Torgunn";"1922";0.004
"Torgunn";"1923";0.015
"Torgunn";"1924";0.020
"Torgunn";"1925";0.017
"Torgunn";"1926";0.025
"Torgunn";"1927";0.018
"Torgunn";"1928";0.049
"Torgunn";"1929";0.046
"Torgunn";"1930";0.018
"Torgunn";"1931";0.042
"Torgunn";"1932";0.053
"Torgunn";"1933";0.041
"Torgunn";"1934";0.067
"Torgunn";"1935";0.047
"Torgunn";"1936";0.051
"Torgunn";"1937";0.069
"Torgunn";"1938";0.052
"Torgunn";"1939";0.064
"Torgunn";"1940";0.081
"Torgunn";"1941";0.079
"Torgunn";"1942";0.066
"Torgunn";"1943";0.065
"Torgunn";"1944";0.052
"Torgunn";"1945";0.083
"Torgunn";"1946";0.080
"Torgunn";"1947";0.090
"Torgunn";"1948";0.077
"Torgunn";"1949";0.075
"Torgunn";"1950";0.089
"Torgunn";"1951";0.075
"Torgunn";"1952";0.081
"Torgunn";"1953";0.063
"Torgunn";"1954";0.060
"Torgunn";"1955";0.050
"Torgunn";"1956";0.045
"Torgunn";"1957";0.040
"Torgunn";"1958";0.030
"Torgunn";"1959";0.030
"Torgunn";"1960";0.030
"Torgunn";"1961";0.024
"Torgunn";"1962";0.024
"Torgunn";"1963";0.026
"Torgunn";"1964";0.036
"Torgunn";"1965";0.030
"Torgunn";"1966";0.014
"Torgunn";"1967";0.016
"Torgunn";"1968";0.016
"Torgunn";"1969";0.018
"Torgunn";"1970";.
"Torgunn";"1971";0.010
"Torgunn";"1972";0.013
"Torgunn";"1973";0.016
"Torgunn";"1974";0.013
"Torgunn";"1975";0.017
"Torgunn";"1976";0.012
"Torgunn";"1977";.
"Torgunn";"1978";0.012
"Torgunn";"1979";.
"Torgunn";"1980";.
"Torgunn";"1981";.
"Torgunn";"1982";.
"Torgunn";"1983";.
"Torgunn";"1984";0.011
"Torgunn";"1985";.
"Torgunn";"1986";.
"Torgunn";"1987";.
"Torgunn";"1988";.
"Torgunn";"1989";.
"Torgunn";"1990";.
"Torgunn";"1991";.
"Torgunn";"1992";.
"Torgunn";"1993";.
"Torgunn";"1994";.
"Torgunn";"1995";.
"Torgunn";"1996";.
"Torgunn";"1997";.
"Torgunn";"1998";.
"Torgunn";"1999";.
"Torgunn";"2000";.
"Torgunn";"2001";.
"Torgunn";"2002";.
"Torgunn";"2003";.
"Torgunn";"2004";.
"Torgunn";"2005";.
"Torgunn";"2006";.
"Torgunn";"2007";.
"Torgunn";"2008";.
"Torgunn";"2009";.
"Torgunn";"2010";.
"Torgunn";"2011";.
"Torgunn";"2012";.
"Torgunn";"2013";.
"Torgunn";"2014";.
"Torgunn";"2015";.
"Torgunn";"2016";.
"Torgunn";"2017";.
"Torgunn";"2018";.
"Torgunn";"2019";.
"Torgunn";"2020";.
"Torhild";"1880";0.000
"Torhild";"1881";0.000
"Torhild";"1882";0.013
"Torhild";"1883";0.000
"Torhild";"1884";0.011
"Torhild";"1885";0.000
"Torhild";"1886";0.000
"Torhild";"1887";0.009
"Torhild";"1888";0.008
"Torhild";"1889";0.000
"Torhild";"1890";0.000
"Torhild";"1891";0.000
"Torhild";"1892";0.000
"Torhild";"1893";0.000
"Torhild";"1894";0.006
"Torhild";"1895";0.000
"Torhild";"1896";0.006
"Torhild";"1897";0.000
"Torhild";"1898";0.000
"Torhild";"1899";0.010
"Torhild";"1900";0.005
"Torhild";"1901";0.005
"Torhild";"1902";0.005
"Torhild";"1903";0.009
"Torhild";"1904";0.009
"Torhild";"1905";0.018
"Torhild";"1906";0.014
"Torhild";"1907";0.013
"Torhild";"1908";0.018
"Torhild";"1909";0.004
"Torhild";"1910";0.021
"Torhild";"1911";0.017
"Torhild";"1912";0.020
"Torhild";"1913";0.033
"Torhild";"1914";0.008
"Torhild";"1915";0.008
"Torhild";"1916";0.020
"Torhild";"1917";0.023
"Torhild";"1918";0.027
"Torhild";"1919";0.021
"Torhild";"1920";0.014
"Torhild";"1921";0.022
"Torhild";"1922";0.023
"Torhild";"1923";0.031
"Torhild";"1924";0.024
"Torhild";"1925";0.046
"Torhild";"1926";0.034
"Torhild";"1927";0.031
"Torhild";"1928";0.027
"Torhild";"1929";0.042
"Torhild";"1930";0.037
"Torhild";"1931";0.052
"Torhild";"1932";0.053
"Torhild";"1933";0.041
"Torhild";"1934";0.067
"Torhild";"1935";0.067
"Torhild";"1936";0.066
"Torhild";"1937";0.054
"Torhild";"1938";0.061
"Torhild";"1939";0.087
"Torhild";"1940";0.094
"Torhild";"1941";0.065
"Torhild";"1942";0.091
"Torhild";"1943";0.081
"Torhild";"1944";0.093
"Torhild";"1945";0.264
"Torhild";"1946";0.366
"Torhild";"1947";0.438
"Torhild";"1948";0.503
"Torhild";"1949";0.479
"Torhild";"1950";0.481
"Torhild";"1951";0.398
"Torhild";"1952";0.395
"Torhild";"1953";0.362
"Torhild";"1954";0.365
"Torhild";"1955";0.308
"Torhild";"1956";0.321
"Torhild";"1957";0.370
"Torhild";"1958";0.285
"Torhild";"1959";0.227
"Torhild";"1960";0.226
"Torhild";"1961";0.211
"Torhild";"1962";0.171
"Torhild";"1963";0.160
"Torhild";"1964";0.111
"Torhild";"1965";0.153
"Torhild";"1966";0.135
"Torhild";"1967";0.098
"Torhild";"1968";0.125
"Torhild";"1969";0.118
"Torhild";"1970";0.082
"Torhild";"1971";0.060
"Torhild";"1972";0.065
"Torhild";"1973";0.054
"Torhild";"1974";0.049
"Torhild";"1975";0.034
"Torhild";"1976";0.058
"Torhild";"1977";0.036
"Torhild";"1978";0.029
"Torhild";"1979";0.038
"Torhild";"1980";0.037
"Torhild";"1981";0.020
"Torhild";"1982";0.034
"Torhild";"1983";0.034
"Torhild";"1984";0.014
"Torhild";"1985";0.014
"Torhild";"1986";0.022
"Torhild";"1987";0.013
"Torhild";"1988";0.024
"Torhild";"1989";.
"Torhild";"1990";0.015
"Torhild";"1991";0.021
"Torhild";"1992";0.014
"Torhild";"1993";0.017
"Torhild";"1994";.
"Torhild";"1995";0.012
"Torhild";"1996";0.014
"Torhild";"1997";.
"Torhild";"1998";.
"Torhild";"1999";0.012
"Torhild";"2000";.
"Torhild";"2001";.
"Torhild";"2002";.
"Torhild";"2003";.
"Torhild";"2004";.
"Torhild";"2005";.
"Torhild";"2006";.
"Torhild";"2007";.
"Torhild";"2008";.
"Torhild";"2009";.
"Torhild";"2010";.
"Torhild";"2011";.
"Torhild";"2012";.
"Torhild";"2013";.
"Torhild";"2014";.
"Torhild";"2015";.
"Torhild";"2016";.
"Torhild";"2017";.
"Torhild";"2018";.
"Torhild";"2019";.
"Torhild";"2020";.
"Toril";"1880";0.000
"Toril";"1881";0.000
"Toril";"1882";0.000
"Toril";"1883";0.000
"Toril";"1884";0.000
"Toril";"1885";0.000
"Toril";"1886";0.000
"Toril";"1887";0.000
"Toril";"1888";0.000
"Toril";"1889";0.000
"Toril";"1890";0.000
"Toril";"1891";0.000
"Toril";"1892";0.000
"Toril";"1893";0.000
"Toril";"1894";0.000
"Toril";"1895";0.000
"Toril";"1896";0.000
"Toril";"1897";0.000
"Toril";"1898";0.000
"Toril";"1899";0.000
"Toril";"1900";0.000
"Toril";"1901";0.000
"Toril";"1902";0.000
"Toril";"1903";0.000
"Toril";"1904";0.000
"Toril";"1905";0.000
"Toril";"1906";0.000
"Toril";"1907";0.000
"Toril";"1908";0.000
"Toril";"1909";0.000
"Toril";"1910";0.000
"Toril";"1911";0.004
"Toril";"1912";0.004
"Toril";"1913";0.000
"Toril";"1914";0.000
"Toril";"1915";0.000
"Toril";"1916";0.000
"Toril";"1917";0.000
"Toril";"1918";0.000
"Toril";"1919";0.004
"Toril";"1920";0.003
"Toril";"1921";0.000
"Toril";"1922";0.008
"Toril";"1923";0.015
"Toril";"1924";0.004
"Toril";"1925";0.013
"Toril";"1926";0.008
"Toril";"1927";0.004
"Toril";"1928";0.027
"Toril";"1929";0.000
"Toril";"1930";0.032
"Toril";"1931";0.014
"Toril";"1932";0.014
"Toril";"1933";0.016
"Toril";"1934";0.036
"Toril";"1935";0.026
"Toril";"1936";0.025
"Toril";"1937";0.020
"Toril";"1938";0.028
"Toril";"1939";0.023
"Toril";"1940";0.022
"Toril";"1941";0.028
"Toril";"1942";0.021
"Toril";"1943";0.046
"Toril";"1944";0.055
"Toril";"1945";0.212
"Toril";"1946";0.614
"Toril";"1947";0.754
"Toril";"1948";0.767
"Toril";"1949";0.739
"Toril";"1950";0.577
"Toril";"1951";0.473
"Toril";"1952";0.635
"Toril";"1953";0.511
"Toril";"1954";0.520
"Toril";"1955";0.432
"Toril";"1956";0.464
"Toril";"1957";0.564
"Toril";"1958";0.470
"Toril";"1959";0.418
"Toril";"1960";0.410
"Toril";"1961";0.390
"Toril";"1962";0.353
"Toril";"1963";0.249
"Toril";"1964";0.324
"Toril";"1965";0.248
"Toril";"1966";0.303
"Toril";"1967";0.256
"Toril";"1968";0.224
"Toril";"1969";0.201
"Toril";"1970";0.213
"Toril";"1971";0.166
"Toril";"1972";0.175
"Toril";"1973";0.139
"Toril";"1974";0.121
"Toril";"1975";0.098
"Toril";"1976";0.088
"Toril";"1977";0.125
"Toril";"1978";0.081
"Toril";"1979";0.104
"Toril";"1980";0.057
"Toril";"1981";0.057
"Toril";"1982";0.051
"Toril";"1983";0.054
"Toril";"1984";0.039
"Toril";"1985";0.050
"Toril";"1986";0.049
"Toril";"1987";0.040
"Toril";"1988";0.018
"Toril";"1989";0.018
"Toril";"1990";0.018
"Toril";"1991";0.011
"Toril";"1992";0.024
"Toril";"1993";0.019
"Toril";"1994";0.017
"Toril";"1995";.
"Toril";"1996";0.035
"Toril";"1997";.
"Toril";"1998";0.024
"Toril";"1999";.
"Toril";"2000";.
"Toril";"2001";.
"Toril";"2002";.
"Toril";"2003";.
"Toril";"2004";.
"Toril";"2005";.
"Toril";"2006";.
"Toril";"2007";.
"Toril";"2008";.
"Toril";"2009";.
"Toril";"2010";.
"Toril";"2011";.
"Toril";"2012";.
"Toril";"2013";.
"Toril";"2014";.
"Toril";"2015";.
"Toril";"2016";.
"Toril";"2017";.
"Toril";"2018";.
"Toril";"2019";.
"Toril";"2020";.
"Torild";"1880";0.000
"Torild";"1881";0.000
"Torild";"1882";0.000
"Torild";"1883";0.000
"Torild";"1884";0.011
"Torild";"1885";0.000
"Torild";"1886";0.000
"Torild";"1887";0.000
"Torild";"1888";0.000
"Torild";"1889";0.000
"Torild";"1890";0.000
"Torild";"1891";0.000
"Torild";"1892";0.000
"Torild";"1893";0.000
"Torild";"1894";0.000
"Torild";"1895";0.000
"Torild";"1896";0.000
"Torild";"1897";0.000
"Torild";"1898";0.000
"Torild";"1899";0.000
"Torild";"1900";0.000
"Torild";"1901";0.000
"Torild";"1902";0.000
"Torild";"1903";0.000
"Torild";"1904";0.000
"Torild";"1905";0.000
"Torild";"1906";0.000
